activity_id,molecule_chembl_id,canonical_smiles,assay_chembl_id,assay_description,assay_type,assay_organism,assay_cell_type,assay_tissue,cell_chembl_id,standard_type,standard_value,standard_units,standard_relation,activity_comment,pchembl_value,bao_endpoint,target_chembl_id,target_pref_name,target_type,target_organism,target_components,target_gene_symbols,document_chembl_id,document_journal,document_year,document_title,document_doi,document_pubmed_id,source_id,source_description,source_release,source_url
1806989,CHEMBL220704,Cc1cc(C(=O)Nc2ccc(C(=N)N3CCCC3)cc2)n(-c2cc3ccccc3cc2C#N)n1,CHEMBL907268,Displacement of [3H]dofetilide from human ERG potassium channel expressed in HEK293 cells,B,Homo sapiens,HEK293,,CHEMBL3307715,Ki,880.0,nM,=,,6.06,BAO_0000192,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1139687,Bioorg Med Chem Lett,2006,Inhibitory effect of carboxylic acid group on hERG binding.,10.1016/j.bmcl.2006.08.039,16931010,1,Scientific Literature,,
1806990,CHEMBL222013,CN(C)C(=N)c1ccc(CN2C(=O)CN(S(=O)(=O)c3cc4cc(Cl)ccc4[nH]3)C[C@@H]2C(=O)O)cc1,CHEMBL907268,Displacement of [3H]dofetilide from human ERG potassium channel expressed in HEK293 cells,B,Homo sapiens,HEK293,,CHEMBL3307715,Ki,10000.0,nM,>,,,BAO_0000192,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1139687,Bioorg Med Chem Lett,2006,Inhibitory effect of carboxylic acid group on hERG binding.,10.1016/j.bmcl.2006.08.039,16931010,1,Scientific Literature,,
1806991,CHEMBL386839,CCOC(=O)[C@H]1CN(S(=O)(=O)c2cc3cc(Cl)ccc3[nH]2)CC(=O)N1Cc1ccc(C(=N)N(C)C)cc1,CHEMBL907268,Displacement of [3H]dofetilide from human ERG potassium channel expressed in HEK293 cells,B,Homo sapiens,HEK293,,CHEMBL3307715,Ki,71.0,nM,=,,7.15,BAO_0000192,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1139687,Bioorg Med Chem Lett,2006,Inhibitory effect of carboxylic acid group on hERG binding.,10.1016/j.bmcl.2006.08.039,16931010,1,Scientific Literature,,
1806992,CHEMBL303345,CN1CCN=C1c1ccc(C(=O)N2CCN(S(=O)(=O)c3cc4ccc(Cl)cc4s3)CC2CC(=O)N2CCC(C(=O)O)CC2)cc1,CHEMBL907268,Displacement of [3H]dofetilide from human ERG potassium channel expressed in HEK293 cells,B,Homo sapiens,HEK293,,CHEMBL3307715,Ki,10000.0,nM,>,,,BAO_0000192,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1139687,Bioorg Med Chem Lett,2006,Inhibitory effect of carboxylic acid group on hERG binding.,10.1016/j.bmcl.2006.08.039,16931010,1,Scientific Literature,,
1806993,CHEMBL434381,CN1CCN=C1c1ccc(C(=O)N2CCN(S(=O)(=O)c3cc4ccc(Cl)cc4s3)CC2CC(=O)N2CCCC(C(=O)O)C2)cc1,CHEMBL907268,Displacement of [3H]dofetilide from human ERG potassium channel expressed in HEK293 cells,B,Homo sapiens,HEK293,,CHEMBL3307715,Ki,10000.0,nM,>,,,BAO_0000192,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1139687,Bioorg Med Chem Lett,2006,Inhibitory effect of carboxylic acid group on hERG binding.,10.1016/j.bmcl.2006.08.039,16931010,1,Scientific Literature,,
1806994,CHEMBL65219,CN1CCN=C1c1ccc(C(=O)N2CCN(S(=O)(=O)c3cc4ccc(Cl)cc4s3)CC2CC(=O)N2CCOCC2)cc1,CHEMBL907268,Displacement of [3H]dofetilide from human ERG potassium channel expressed in HEK293 cells,B,Homo sapiens,HEK293,,CHEMBL3307715,Ki,600.0,nM,=,,6.22,BAO_0000192,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1139687,Bioorg Med Chem Lett,2006,Inhibitory effect of carboxylic acid group on hERG binding.,10.1016/j.bmcl.2006.08.039,16931010,1,Scientific Literature,,
1806995,CHEMBL218315,COc1ccc(NC(=O)c2ccc(C(=N)N(C)C)cc2N2CCC(C(=O)O)CC2)c(C(=O)Nc2ccc(Cl)cn2)c1,CHEMBL907268,Displacement of [3H]dofetilide from human ERG potassium channel expressed in HEK293 cells,B,Homo sapiens,HEK293,,CHEMBL3307715,Ki,10000.0,nM,>,,,BAO_0000192,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1139687,Bioorg Med Chem Lett,2006,Inhibitory effect of carboxylic acid group on hERG binding.,10.1016/j.bmcl.2006.08.039,16931010,1,Scientific Literature,,
1806996,CHEMBL376911,CCOC(=O)C1CCN(c2cc(C(=N)N(C)C)ccc2C(=O)Nc2ccc(OC)cc2C(=O)Nc2ccc(Cl)cn2)CC1,CHEMBL907268,Displacement of [3H]dofetilide from human ERG potassium channel expressed in HEK293 cells,B,Homo sapiens,HEK293,,CHEMBL3307715,Ki,600.0,nM,=,,6.22,BAO_0000192,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1139687,Bioorg Med Chem Lett,2006,Inhibitory effect of carboxylic acid group on hERG binding.,10.1016/j.bmcl.2006.08.039,16931010,1,Scientific Literature,,
1806997,CHEMBL219106,COc1ccc(NC(=O)c2ccc(C(=N)N(C)C)cc2N2CCCCC2)c(C(=O)Nc2ccc(Cl)cn2)c1,CHEMBL907268,Displacement of [3H]dofetilide from human ERG potassium channel expressed in HEK293 cells,B,Homo sapiens,HEK293,,CHEMBL3307715,Ki,200.0,nM,=,,6.70,BAO_0000192,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1139687,Bioorg Med Chem Lett,2006,Inhibitory effect of carboxylic acid group on hERG binding.,10.1016/j.bmcl.2006.08.039,16931010,1,Scientific Literature,,
1806998,CHEMBL374637,CN(C)C(=N)c1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)c(N(C)CCCC(=O)O)c1,CHEMBL907268,Displacement of [3H]dofetilide from human ERG potassium channel expressed in HEK293 cells,B,Homo sapiens,HEK293,,CHEMBL3307715,Ki,6600.0,nM,>,,,BAO_0000192,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1139687,Bioorg Med Chem Lett,2006,Inhibitory effect of carboxylic acid group on hERG binding.,10.1016/j.bmcl.2006.08.039,16931010,1,Scientific Literature,,
1806999,CHEMBL221956,CN(C)C(=N)c1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)c(N2CCC(C(=O)O)CC2)c1,CHEMBL907268,Displacement of [3H]dofetilide from human ERG potassium channel expressed in HEK293 cells,B,Homo sapiens,HEK293,,CHEMBL3307715,Ki,10000.0,nM,>,,,BAO_0000192,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1139687,Bioorg Med Chem Lett,2006,Inhibitory effect of carboxylic acid group on hERG binding.,10.1016/j.bmcl.2006.08.039,16931010,1,Scientific Literature,,
1807000,CHEMBL218038,CN(C)C(=N)c1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)c(N2CCCC(C(=O)O)C2)c1,CHEMBL907268,Displacement of [3H]dofetilide from human ERG potassium channel expressed in HEK293 cells,B,Homo sapiens,HEK293,,CHEMBL3307715,Ki,1600.0,nM,=,,5.80,BAO_0000192,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1139687,Bioorg Med Chem Lett,2006,Inhibitory effect of carboxylic acid group on hERG binding.,10.1016/j.bmcl.2006.08.039,16931010,1,Scientific Literature,,
1807001,CHEMBL218682,CN(C)C(=N)c1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)c(N2CCCCC2C(=O)O)c1,CHEMBL907268,Displacement of [3H]dofetilide from human ERG potassium channel expressed in HEK293 cells,B,Homo sapiens,HEK293,,CHEMBL3307715,Ki,2000.0,nM,>,,,BAO_0000192,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1139687,Bioorg Med Chem Lett,2006,Inhibitory effect of carboxylic acid group on hERG binding.,10.1016/j.bmcl.2006.08.039,16931010,1,Scientific Literature,,
1807002,CHEMBL218609,CN(C)C(=N)c1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)c(N2CCCCC2)c1,CHEMBL907268,Displacement of [3H]dofetilide from human ERG potassium channel expressed in HEK293 cells,B,Homo sapiens,HEK293,,CHEMBL3307715,Ki,140.0,nM,=,,6.85,BAO_0000192,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1139687,Bioorg Med Chem Lett,2006,Inhibitory effect of carboxylic acid group on hERG binding.,10.1016/j.bmcl.2006.08.039,16931010,1,Scientific Literature,,
1807003,CHEMBL220807,CN(CCCC(=O)O)C(=N)c1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)cc1,CHEMBL907268,Displacement of [3H]dofetilide from human ERG potassium channel expressed in HEK293 cells,B,Homo sapiens,HEK293,,CHEMBL3307715,Ki,1400.0,nM,=,,5.85,BAO_0000192,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1139687,Bioorg Med Chem Lett,2006,Inhibitory effect of carboxylic acid group on hERG binding.,10.1016/j.bmcl.2006.08.039,16931010,1,Scientific Literature,,
1807004,CHEMBL220755,CN(CC(=O)O)C(=N)c1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)cc1,CHEMBL907268,Displacement of [3H]dofetilide from human ERG potassium channel expressed in HEK293 cells,B,Homo sapiens,HEK293,,CHEMBL3307715,Ki,1400.0,nM,=,,5.85,BAO_0000192,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1139687,Bioorg Med Chem Lett,2006,Inhibitory effect of carboxylic acid group on hERG binding.,10.1016/j.bmcl.2006.08.039,16931010,1,Scientific Literature,,
1807005,CHEMBL221906,CN(C)C(=N)c1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)cc1,CHEMBL907268,Displacement of [3H]dofetilide from human ERG potassium channel expressed in HEK293 cells,B,Homo sapiens,HEK293,,CHEMBL3307715,Ki,100.0,nM,=,,7.00,BAO_0000192,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1139687,Bioorg Med Chem Lett,2006,Inhibitory effect of carboxylic acid group on hERG binding.,10.1016/j.bmcl.2006.08.039,16931010,1,Scientific Literature,,
1807006,CHEMBL221905,COc1cc(Cl)cc(C(=O)Nc2ccc(Cl)cn2)c1NC(=O)c1ccc(C(=N)N2CCC(C(=O)O)CC2)cc1F,CHEMBL907268,Displacement of [3H]dofetilide from human ERG potassium channel expressed in HEK293 cells,B,Homo sapiens,HEK293,,CHEMBL3307715,Ki,10000.0,nM,>,,,BAO_0000192,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1139687,Bioorg Med Chem Lett,2006,Inhibitory effect of carboxylic acid group on hERG binding.,10.1016/j.bmcl.2006.08.039,16931010,1,Scientific Literature,,
1807007,CHEMBL221746,CCOC(=O)C1CCN(C(=N)c2ccc(C(=O)Nc3c(OC)cc(Cl)cc3C(=O)Nc3ccc(Cl)cn3)c(F)c2)CC1,CHEMBL907268,Displacement of [3H]dofetilide from human ERG potassium channel expressed in HEK293 cells,B,Homo sapiens,HEK293,,CHEMBL3307715,Ki,51.0,nM,=,,7.29,BAO_0000192,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1139687,Bioorg Med Chem Lett,2006,Inhibitory effect of carboxylic acid group on hERG binding.,10.1016/j.bmcl.2006.08.039,16931010,1,Scientific Literature,,
1807008,CHEMBL222012,N=C(c1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)cc1)N1CCC(C(=O)O)CC1,CHEMBL907268,Displacement of [3H]dofetilide from human ERG potassium channel expressed in HEK293 cells,B,Homo sapiens,HEK293,,CHEMBL3307715,Ki,10000.0,nM,>,,,BAO_0000192,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1139687,Bioorg Med Chem Lett,2006,Inhibitory effect of carboxylic acid group on hERG binding.,10.1016/j.bmcl.2006.08.039,16931010,1,Scientific Literature,,
1807009,CHEMBL218074,CCOC(=O)C1CCN(C(=N)c2ccc(C(=O)Nc3ccc(Cl)cc3C(=O)Nc3ccc(Cl)cn3)cc2)CC1,CHEMBL907268,Displacement of [3H]dofetilide from human ERG potassium channel expressed in HEK293 cells,B,Homo sapiens,HEK293,,CHEMBL3307715,Ki,17.0,nM,=,,7.77,BAO_0000192,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1139687,Bioorg Med Chem Lett,2006,Inhibitory effect of carboxylic acid group on hERG binding.,10.1016/j.bmcl.2006.08.039,16931010,1,Scientific Literature,,
1807010,CHEMBL218087,N=C(c1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)cc1)N1CCCC(C(=O)O)C1,CHEMBL907268,Displacement of [3H]dofetilide from human ERG potassium channel expressed in HEK293 cells,B,Homo sapiens,HEK293,,CHEMBL3307715,Ki,10000.0,nM,>,,,BAO_0000192,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1139687,Bioorg Med Chem Lett,2006,Inhibitory effect of carboxylic acid group on hERG binding.,10.1016/j.bmcl.2006.08.039,16931010,1,Scientific Literature,,
1807011,CHEMBL218735,CCOC(=O)C1CCCN(C(=N)c2ccc(C(=O)Nc3ccc(Cl)cc3C(=O)Nc3ccc(Cl)cn3)cc2)C1,CHEMBL907268,Displacement of [3H]dofetilide from human ERG potassium channel expressed in HEK293 cells,B,Homo sapiens,HEK293,,CHEMBL3307715,Ki,16.0,nM,=,,7.80,BAO_0000192,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1139687,Bioorg Med Chem Lett,2006,Inhibitory effect of carboxylic acid group on hERG binding.,10.1016/j.bmcl.2006.08.039,16931010,1,Scientific Literature,,
1807012,CHEMBL221231,CN(C)C(=N)c1ccc(C(=O)Nc2ccc(OCC(=O)O)cc2C(=O)Nc2ccc(Cl)cn2)cc1,CHEMBL907268,Displacement of [3H]dofetilide from human ERG potassium channel expressed in HEK293 cells,B,Homo sapiens,HEK293,,CHEMBL3307715,Ki,10000.0,nM,>,,,BAO_0000192,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1139687,Bioorg Med Chem Lett,2006,Inhibitory effect of carboxylic acid group on hERG binding.,10.1016/j.bmcl.2006.08.039,16931010,1,Scientific Literature,,
1807013,CHEMBL221178,CCOC(=O)COc1ccc(NC(=O)c2ccc(C(=N)N(C)C)cc2)c(C(=O)Nc2ccc(Cl)cn2)c1,CHEMBL907268,Displacement of [3H]dofetilide from human ERG potassium channel expressed in HEK293 cells,B,Homo sapiens,HEK293,,CHEMBL3307715,Ki,970.0,nM,=,,6.01,BAO_0000192,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1139687,Bioorg Med Chem Lett,2006,Inhibitory effect of carboxylic acid group on hERG binding.,10.1016/j.bmcl.2006.08.039,16931010,1,Scientific Literature,,
1807014,CHEMBL384658,CN(C)C(=N)c1ccc(C(=O)Nc2ccc(CCC(=O)O)cc2C(=O)Nc2ccc(Cl)cn2)cc1,CHEMBL907268,Displacement of [3H]dofetilide from human ERG potassium channel expressed in HEK293 cells,B,Homo sapiens,HEK293,,CHEMBL3307715,Ki,10000.0,nM,>,,,BAO_0000192,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1139687,Bioorg Med Chem Lett,2006,Inhibitory effect of carboxylic acid group on hERG binding.,10.1016/j.bmcl.2006.08.039,16931010,1,Scientific Literature,,
1807015,CHEMBL220757,COC(=O)CCc1ccc(NC(=O)c2ccc(C(=N)N(C)C)cc2)c(C(=O)Nc2ccc(Cl)cn2)c1,CHEMBL907268,Displacement of [3H]dofetilide from human ERG potassium channel expressed in HEK293 cells,B,Homo sapiens,HEK293,,CHEMBL3307715,Ki,790.0,nM,=,,6.10,BAO_0000192,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1139687,Bioorg Med Chem Lett,2006,Inhibitory effect of carboxylic acid group on hERG binding.,10.1016/j.bmcl.2006.08.039,16931010,1,Scientific Literature,,
1807016,CHEMBL220654,CN(C)C(=N)c1ccc(C(=O)Nc2ccc(Oc3ccc(C(=O)O)cc3)cc2C(=O)Nc2ccc(Cl)cn2)cc1,CHEMBL907268,Displacement of [3H]dofetilide from human ERG potassium channel expressed in HEK293 cells,B,Homo sapiens,HEK293,,CHEMBL3307715,Ki,10000.0,nM,>,,,BAO_0000192,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1139687,Bioorg Med Chem Lett,2006,Inhibitory effect of carboxylic acid group on hERG binding.,10.1016/j.bmcl.2006.08.039,16931010,1,Scientific Literature,,
1807017,CHEMBL218127,COC(=O)c1ccc(Oc2ccc(NC(=O)c3ccc(C(=N)N(C)C)cc3)c(C(=O)Nc3ccc(Cl)cn3)c2)cc1,CHEMBL907268,Displacement of [3H]dofetilide from human ERG potassium channel expressed in HEK293 cells,B,Homo sapiens,HEK293,,CHEMBL3307715,Ki,570.0,nM,=,,6.24,BAO_0000192,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1139687,Bioorg Med Chem Lett,2006,Inhibitory effect of carboxylic acid group on hERG binding.,10.1016/j.bmcl.2006.08.039,16931010,1,Scientific Literature,,
1807018,CHEMBL218528,CN(C)C(=N)c1ccc(C(=O)Nc2ccc(Sc3ccc(C(=O)O)cc3)cc2C(=O)Nc2ccc(Cl)cn2)cc1,CHEMBL907268,Displacement of [3H]dofetilide from human ERG potassium channel expressed in HEK293 cells,B,Homo sapiens,HEK293,,CHEMBL3307715,Ki,4600.0,nM,=,,5.34,BAO_0000192,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1139687,Bioorg Med Chem Lett,2006,Inhibitory effect of carboxylic acid group on hERG binding.,10.1016/j.bmcl.2006.08.039,16931010,1,Scientific Literature,,
1807019,CHEMBL221756,CN(C)C(=N)c1ccc(C(=O)Nc2ccc(Sc3ccc(C(=O)N(C)C)cc3)cc2C(=O)Nc2ccc(Cl)cn2)cc1,CHEMBL907268,Displacement of [3H]dofetilide from human ERG potassium channel expressed in HEK293 cells,B,Homo sapiens,HEK293,,CHEMBL3307715,Ki,370.0,nM,=,,6.43,BAO_0000192,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1139687,Bioorg Med Chem Lett,2006,Inhibitory effect of carboxylic acid group on hERG binding.,10.1016/j.bmcl.2006.08.039,16931010,1,Scientific Literature,,
1807020,CHEMBL221921,COC(=O)c1ccc(Sc2ccc(NC(=O)c3ccc(C(=N)N(C)C)cc3)c(C(=O)Nc3ccc(Cl)cn3)c2)cc1,CHEMBL907268,Displacement of [3H]dofetilide from human ERG potassium channel expressed in HEK293 cells,B,Homo sapiens,HEK293,,CHEMBL3307715,Ki,71.0,nM,=,,7.15,BAO_0000192,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1139687,Bioorg Med Chem Lett,2006,Inhibitory effect of carboxylic acid group on hERG binding.,10.1016/j.bmcl.2006.08.039,16931010,1,Scientific Literature,,
1806980,CHEMBL583,Cc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1,CHEMBL907269,Inhibition of human ERG potassium channel in HEK293 cells by patch clamp assay,B,Homo sapiens,HEK293,,CHEMBL3307715,IC50,50000.0,nM,>,,,BAO_0000190,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1139687,Bioorg Med Chem Lett,2006,Inhibitory effect of carboxylic acid group on hERG binding.,10.1016/j.bmcl.2006.08.039,16931010,1,Scientific Literature,,
1807021,CHEMBL17157,CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,CHEMBL907269,Inhibition of human ERG potassium channel in HEK293 cells by patch clamp assay,B,Homo sapiens,HEK293,,CHEMBL3307715,IC50,56000.0,nM,=,,,BAO_0000190,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1139687,Bioorg Med Chem Lett,2006,Inhibitory effect of carboxylic acid group on hERG binding.,10.1016/j.bmcl.2006.08.039,16931010,1,Scientific Literature,,
