molecule_chembl_id,assay_chembl_id,activity_id,canonical_smiles,assay_description,assay_type,assay_organism,assay_cell_type,assay_tissue,cell_chembl_id,standard_type,standard_value,standard_units,standard_relation,activity_comment,pchembl_value,bao_endpoint,target_chembl_id,target_pref_name,target_type,target_organism,target_components,target_gene_symbols,document_chembl_id,document_journal,document_year,document_title,document_doi,document_pubmed_id,source_id,source_description,source_release,source_url,standard_value_num,pchembl_value_num,standard_units_norm,relation_preserved,endpoint_class,standard_value_nM,standard_value_M,p_activity_bound,p_activity_relation,censoring_type,p_ic50_ki,p_ic50_ki_relation,is_percent_inhibition,pseudo_ic50_method,smiles_missing,smiles_is_valid,smiles_validation_method,priority_score,standard_value_num_median,standard_value_nM_median,standard_value_M_median,p_activity_bound_median,p_ic50_ki_median,pchembl_value_num_median,n_selected_measurements,n_total_measurements_in_group
CHEMBL434747,CHEMBL906593,1887523,CO/N=C/c1cccc([C@]23CC[C@@H](N(CCN(C(C)C)C(C)C)C(=O)Nc4ccc(F)c(Cl)c4)CC2C3)c1,Inhibition of hERG expressed in CHO cells at 5 ug/mL by rubidium efflux assay,T,Homo sapiens,CHO,,CHEMBL3308072,Inhibition,76.0,%,=,,,BAO_0000201,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1143739,Bioorg Med Chem,2007,SAR study of bicyclo[4.1.0]heptanes as melanin-concentrating hormone receptor R1 antagonists: taming hERG.,10.1016/j.bmc.2007.05.068,17572094.0,1,Scientific Literature,,,76.0,,%,=,percent_inhibition,,,,=,uncensored_or_approx,,,True,not_computed_no_curve_data,False,True,regex_fallback_no_rdkit,6,76.0,,,,,,1,1
CHEMBL435154,CHEMBL830651,1411019,CC(C)S(=O)(=O)N1CCN(c2cccc(-c3cc4nc(-c5ccco5)nn4c(N)n3)c2)CC1,Percent inhibition of hERG by rubidium efflux FLIPR assay at concentration of 5 ug/mL,T,Homo sapiens,,,,Inhibition,10.0,%,=,,,BAO_0000201,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1142768,Bioorg Med Chem Lett,2005,"2-(2-Furanyl)-7-phenyl[1,2,4]triazolo[1,5-c]pyrimidin-5-amine analogs as adenosine A2A antagonists: the successful reduction of hERG activity. Part 2.",10.1016/j.bmcl.2005.05.043,15982882.0,1,Scientific Literature,,,10.0,,%,=,percent_inhibition,,,,=,uncensored_or_approx,,,True,not_computed_no_curve_data,False,True,regex_fallback_no_rdkit,6,10.0,,,,,,1,1
CHEMBL437544,CHEMBL906593,1887625,CS(=O)(=O)N1CCC(CN(C(=O)Nc2cc(Cl)nc(Cl)c2)[C@@H]2CC[C@]3(c4cccc(CN)c4)CC3C2)CC1,Inhibition of hERG expressed in CHO cells at 5 ug/mL by rubidium efflux assay,T,Homo sapiens,CHO,,CHEMBL3308072,Inhibition,3.0,%,=,,,BAO_0000201,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1143739,Bioorg Med Chem,2007,SAR study of bicyclo[4.1.0]heptanes as melanin-concentrating hormone receptor R1 antagonists: taming hERG.,10.1016/j.bmc.2007.05.068,17572094.0,1,Scientific Literature,,,3.0,,%,=,percent_inhibition,,,,=,uncensored_or_approx,,,True,not_computed_no_curve_data,False,True,regex_fallback_no_rdkit,6,3.0,,,,,,1,1
CHEMBL437544,CHEMBL906594,1887633,CS(=O)(=O)N1CCC(CN(C(=O)Nc2cc(Cl)nc(Cl)c2)[C@@H]2CC[C@]3(c4cccc(CN)c4)CC3C2)CC1,Inhibition of hERG expressed in CHO cells at 1.5 ug/mL by rubidium efflux assay,T,Homo sapiens,CHO,,CHEMBL3308072,Inhibition,-1.0,%,=,,,BAO_0000201,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1143739,Bioorg Med Chem,2007,SAR study of bicyclo[4.1.0]heptanes as melanin-concentrating hormone receptor R1 antagonists: taming hERG.,10.1016/j.bmc.2007.05.068,17572094.0,1,Scientific Literature,,,-1.0,,%,=,percent_inhibition,,,,=,uncensored_or_approx,,,True,not_computed_no_curve_data,False,True,regex_fallback_no_rdkit,6,-1.0,,,,,,1,1
CHEMBL438665,CHEMBL889047,1899265,CCc1ccc(S(=O)(=O)N[C@H]2c3cc(C(=O)N(CC)[C@H]4CCN(Cc5ccccc5)C4)ccc3OC(C)(C)[C@@H]2O)cc1,Inhibition of human ERG expressed in human embryonic kidney cells at 10 uM,B,Homo sapiens,kidney,,,Inhibition,80.0,%,=,,,BAO_0000201,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1145354,Bioorg Med Chem Lett,2007,Benzopyran sulfonamides as KV1.5 potassium channel blockers.,10.1016/j.bmcl.2007.04.020,17462888.0,1,Scientific Literature,,,80.0,,%,=,percent_inhibition,,,,=,uncensored_or_approx,,,True,not_computed_no_curve_data,False,True,regex_fallback_no_rdkit,6,80.0,,,,,,1,1
CHEMBL440229,CHEMBL903549,2030327,O=C1N/C(=C\c2ccc(CN3CCCC3)cc2)C(=O)N1c1ccc(Oc2ccccc2)cc1,Inhibition of hERG-mediated current amplitude at 1 uM,T,Homo sapiens,,,,Inhibition,73.0,%,=,,,BAO_0000201,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1139948,Bioorg Med Chem Lett,2007,Design and synthesis of novel hydantoin-containing melanin-concentrating hormone receptor antagonists.,10.1016/j.bmcl.2007.04.012,17448659.0,1,Scientific Literature,,,73.0,,%,=,percent_inhibition,,,,=,uncensored_or_approx,,,True,not_computed_no_curve_data,False,True,regex_fallback_no_rdkit,6,73.0,,,,,,1,1
CHEMBL440687,CHEMBL4880390,23320634,c1ccc(N2CCN(Cc3nc4ccccc4[nH]3)CC2)nc1,K+V channel CEREP ligand profiling,B,,,,,Inhibition,10.0,%,<,Not Active,,BAO_0000201,CHEMBL2362996,Voltage-gated potassium channel,PROTEIN FAMILY,Homo sapiens,O43525 | Potassium voltage-gated channel subfamily KQT member 3; O43526 | Potassium voltage-gated channel subfamily KQT member 2; O95259 | Voltage-gated delayed rectifier potassium channel KCNH1; P16389 | Potassium voltage-gated channel subfamily A member 2; P17658 | Potassium voltage-gated channel subfamily A member 6; P22001 | Potassium voltage-gated channel subfamily A member 3; P22459 | Potassium voltage-gated channel subfamily A member 4; P22460 | Potassium voltage-gated channel subfamily A member 5; P48547 | Voltage-gated potassium channel KCNC1; P51787 | Potassium voltage-gated channel subfamily KQT member 1; P56696 | Potassium voltage-gated channel subfamily KQT member 4; Q03721 | Voltage-gated potassium channel KCNC4; Q09470 | Potassium voltage-gated channel subfamily A member 1; Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2; Q14003 | Voltage-gated potassium channel KCNC3; Q14721 | Potassium voltage-gated channel subfamily B member 1; Q16322 | Potassium voltage-gated channel subfamily A member 10; Q6PIU1 | Potassium voltage-gated channel subfamily V member 1; Q8NCM2 | Voltage-gated delayed rectifier potassium channel KCNH5; Q8TAE7 | Voltage-gated potassium channel regulatory subunit KCNG3; Q8TDN1 | Voltage-gated potassium channel regulatory subunit KCNG4; Q8TDN2 | Potassium voltage-gated channel subfamily V member 2; Q92953 | Potassium voltage-gated channel subfamily B member 2; Q96KK3 | Delayed-rectifier potassium channel regulatory subunit KCNS1; Q96L42 | Voltage-gated delayed rectifier potassium channel KCNH8; Q96PR1 | Voltage-gated potassium channel KCNC2; Q96RP8 | Potassium voltage-gated channel subfamily A member 7; Q9BQ31 | Delayed-rectifier potassium channel regulatory subunit KCNS3; Q9H252 | Voltage-gated inwardly rectifying potassium channel KCNH6; Q9H3M0 | Voltage-gated potassium channel regulatory subunit KCNF1; Q9NR82 | Potassium voltage-gated channel subfamily KQT member 5; Q9NS40 | Voltage-gated inwardly rectifying potassium channel KCNH7; Q9NSA2 | A-type voltage-gated potassium channel KCND1; Q9NZV8 | A-type voltage-gated potassium channel KCND2; Q9UIX4 | Voltage-gated potassium channel regulatory subunit KCNG1; Q9UJ96 | Voltage-gated potassium channel regulatory subunit KCNG2; Q9UK17 | A-type voltage-gated potassium channel KCND3; Q9ULD8 | Voltage-gated inwardly rectifying potassium channel KCNH3; Q9ULS6 | Delayed-rectifier potassium channel regulatory subunit KCNS2; Q9UQ05 | Voltage-gated delayed rectifier potassium channel KCNH4,BEC1; BEC2; DRK1; EAG1; EAG1 GN; EAG2; ELK1; ELK2; ELK3; ERG; ERG-1; ERG-2; ERG-3; ERG1; ERG2; ERG3; H-ERG; HERG; HGK5; HLK3; HPCN1; HPCN2; HPCN3; KCNA1; KCNA10; KCNA2; KCNA3; KCNA4; KCNA4L; KCNA5; KCNA6; KCNA7; KCNA9; KCNA9 GN; KCNB1; KCNB2; KCNC1; KCNC2; KCNC3; KCNC4; KCND1; KCND2; KCND3; KCNF1; KCNF2; KCNG1; KCNG2; KCNG3; KCNG4; KCNH1; KCNH2; KCNH3; KCNH4; KCNH5; KCNH6; KCNH7; KCNH8; KCNQ1; KCNQ2; KCNQ3; KCNQ4; KCNQ5; KCNS1; KCNS2; KCNS3; KCNV1; KCNV2; KIAA1044; KIAA1144; KIAA1282; KSHIIIC; KSHIIID; KVLQT1; NGK1; NGK2; Synonyms=C1orf30; Synonyms=EAG; Synonyms=EAG2; Synonyms=ERG; Synonyms=KCNA8; Synonyms=KCNF2,CHEMBL4507260,,2021,Data for DCP probe ABT-724,10.6019/CHEMBL4507260,,54,SGC Frankfurt - Donated Chemical Probes,,https://www.sgc-ffm.uni-frankfurt.de/#!donateview,10.0,,%,<,percent_inhibition,,,,>,left_censored_upper_bound,,,True,not_computed_no_curve_data,False,True,regex_fallback_no_rdkit,0,10.0,,,,,,1,1
CHEMBL441472,CHEMBL834953,1455127,CC(C)(C)c1ccc(NC(=O)N2CCN(c3ncccc3Cl)CC2)cc1,Percent inhibition of human ether-a-go-go related gene (hERG) channel expressed in HEK293 cells in standard whole cell voltage-clamp assay,B,Homo sapiens,HEK293,,CHEMBL3307715,Inhibition,87.0,%,=,,,BAO_0000201,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1138017,Bioorg Med Chem Lett,2004,Synthesis and evaluation of pyridazinylpiperazines as vanilloid receptor 1 antagonists.,10.1016/j.bmcl.2004.09.010,15482915.0,1,Scientific Literature,,,87.0,,%,=,percent_inhibition,,,,=,uncensored_or_approx,,,True,not_computed_no_curve_data,False,True,regex_fallback_no_rdkit,6,87.0,,,,,,1,1
CHEMBL441705,CHEMBL863591,1794574,O=C(N1CCN(C2CCCC2)CC1)N1Cc2ccccc2C1,Displacement of [3H]Astemizole from hERG expressed in HEK293 cells at 10 uM,B,Homo sapiens,HEK293,,CHEMBL3307715,Inhibition,45.0,%,=,,,BAO_0000201,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1137244,Bioorg Med Chem Lett,2006,Ureas with histamine H3-antagonist receptor activity--a new scaffold discovered by lead-hopping from cinnamic acid amides.,10.1016/j.bmcl.2006.07.093,16908150.0,1,Scientific Literature,,,45.0,,%,=,percent_inhibition,,,,=,uncensored_or_approx,,,True,not_computed_no_curve_data,False,True,regex_fallback_no_rdkit,6,45.0,,,,,,1,1
CHEMBL441726,CHEMBL906593,1887528,N#Cc1cccc([C@]23CC[C@@H](N(CCNCCF)C(=O)Nc4cc(Cl)nc(Cl)c4)CC2C3)c1,Inhibition of hERG expressed in CHO cells at 5 ug/mL by rubidium efflux assay,T,Homo sapiens,CHO,,CHEMBL3308072,Inhibition,84.0,%,=,,,BAO_0000201,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1143739,Bioorg Med Chem,2007,SAR study of bicyclo[4.1.0]heptanes as melanin-concentrating hormone receptor R1 antagonists: taming hERG.,10.1016/j.bmc.2007.05.068,17572094.0,1,Scientific Literature,,,84.0,,%,=,percent_inhibition,,,,=,uncensored_or_approx,,,True,not_computed_no_curve_data,False,True,regex_fallback_no_rdkit,6,84.0,,,,,,1,1
CHEMBL441886,CHEMBL906593,1887663,NCc1cnc(C2=CCC(N(CCN3CCCC3)C(=O)Nc3ccc(F)c(Cl)c3)CC2)s1,Inhibition of hERG expressed in CHO cells at 5 ug/mL by rubidium efflux assay,T,Homo sapiens,CHO,,CHEMBL3308072,Inhibition,14.0,%,=,,,BAO_0000201,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1143739,Bioorg Med Chem,2007,SAR study of bicyclo[4.1.0]heptanes as melanin-concentrating hormone receptor R1 antagonists: taming hERG.,10.1016/j.bmc.2007.05.068,17572094.0,1,Scientific Literature,,,14.0,,%,=,percent_inhibition,,,,=,uncensored_or_approx,,,True,not_computed_no_curve_data,False,True,regex_fallback_no_rdkit,6,14.0,,,,,,1,1
CHEMBL442084,CHEMBL897699,1976968,NCc1ncc([C@@]23CC[C@H](N(CCCN4CC[C@@H](O)C4)C(=O)Nc4ccc(F)c(C(F)(F)F)c4)[C@@H]2C3)s1,Inhibition of hERG at 5 ug/ml by rubidium efflux assay,T,Homo sapiens,,,,Inhibition,6.0,%,=,,,BAO_0000201,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1149643,Bioorg Med Chem Lett,2007,Synthesis of novel bicyclo[4.1.0]heptane and bicyclo[3.1.0]hexane derivatives as melanin-concentrating hormone receptor R1 antagonists.,10.1016/j.bmcl.2007.06.048,17604169.0,1,Scientific Literature,,,6.0,,%,=,percent_inhibition,,,,=,uncensored_or_approx,,,True,not_computed_no_curve_data,False,True,regex_fallback_no_rdkit,6,6.0,,,,,,1,1
CHEMBL442244,CHEMBL897699,1976964,C[C@@H]1CN[C@@H](C)CN1CCCN(C(=O)Nc1cc(Cl)nc(Cl)c1)[C@H]1CC[C@@]2(c3cnc(CN)s3)C[C@@H]12,Inhibition of hERG at 5 ug/ml by rubidium efflux assay,T,Homo sapiens,,,,Inhibition,17.0,%,=,,,BAO_0000201,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1149643,Bioorg Med Chem Lett,2007,Synthesis of novel bicyclo[4.1.0]heptane and bicyclo[3.1.0]hexane derivatives as melanin-concentrating hormone receptor R1 antagonists.,10.1016/j.bmcl.2007.06.048,17604169.0,1,Scientific Literature,,,17.0,,%,=,percent_inhibition,,,,=,uncensored_or_approx,,,True,not_computed_no_curve_data,False,True,regex_fallback_no_rdkit,6,17.0,,,,,,1,1
CHEMBL443550,CHEMBL687507,621067,CN1C(=O)[C@H](NC(=O)CCc2ccc(Cl)cc2Cl)N=C(c2ccccc2)c2ccccc21,Inhibition of Ikr current in isolated guinea pig myocytes during a 0.5 s voltage clamp step from -50 to -10 mV at 1000 nM,F,Cavia porcellus,,,,Inhibition,31.0,%,=,,,BAO_0000201,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1130298,J Med Chem,1997,"Class III antiarrhythmic activity in vivo by selective blockade of the slowly activating cardiac delayed rectifier potassium current IKs by (R)-2-(2,4-trifluoromethyl)-N-[2-oxo-5-phenyl-1-(2,2,2-trifluoroethyl)- 2, 3-dihydro-1H-benzo[e][1,4]diazepin-3-yl]acetamide.",10.1021/jm970517u,9397166.0,1,Scientific Literature,,,31.0,,%,=,percent_inhibition,,,,=,uncensored_or_approx,,,True,not_computed_no_curve_data,False,True,regex_fallback_no_rdkit,2,31.0,,,,,,1,1
CHEMBL4455382,CHEMBL5475032,25778685,CN(C)C(=O)Cn1cc(-c2ccc(-c3cncc4ccccc34)cc2)cn1,Selectivity interaction (Safety Panel 44tm (Eurofins)) EUB0000162b KCNH2,B,Homo sapiens,,,,% of control,85.0,%,=,% Of Control,,BAO_0000179,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL5465560,,2024,Selectivity Literature for EUbOPEN Chemogenomic Library,10.6019/CHEMBL5465560,,65,EUbOPEN Chemogenomic Library Literature Data,,,85.0,,%,=,percent_inhibition,,,,=,uncensored_or_approx,,,True,not_computed_no_curve_data,False,True,regex_fallback_no_rdkit,6,85.0,,,,,,1,1
CHEMBL445940,CHEMBL923046,2037793,CC(C)N1C(=O)[C@H](NC(=O)[C@@H](Cc2ccccc2F)NC(=O)OC(C)(C)C)CCc2ccccc21,Displacement of [35S]-MK0499 from human ERG receptor expressed in HEK293 cells at 10 uM,B,Homo sapiens,HEK293,,CHEMBL3307715,Inhibition,8.0,%,=,,,BAO_0000201,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1140675,Bioorg Med Chem Lett,2007,Discovery of a novel class of benzazepinone Na(v)1.7 blockers: potential treatments for neuropathic pain.,10.1016/j.bmcl.2007.05.076,17588748.0,1,Scientific Literature,,,8.0,,%,=,percent_inhibition,,,,=,uncensored_or_approx,,,True,not_computed_no_curve_data,False,True,regex_fallback_no_rdkit,6,8.0,,,,,,1,1
CHEMBL446446,CHEMBL859701,1653932,NC(=O)C1CCCCc2c1[nH]c1ccc(Cl)cc21,Percentage inhibitory activity against hERG potassium channel transfected in CHO cells at 10uM,B,Homo sapiens,CHO,,CHEMBL3308072,Inhibition,10.0,%,=,,,BAO_0000201,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1140425,J Med Chem,2005,Discovery of indoles as potent and selective inhibitors of the deacetylase SIRT1.,10.1021/jm050522v,16335928.0,1,Scientific Literature,,,10.0,,%,=,percent_inhibition,,,,=,uncensored_or_approx,,,True,not_computed_no_curve_data,False,True,regex_fallback_no_rdkit,6,10.0,,,,,,1,1
CHEMBL4521971,CHEMBL5650291,26216229,Clc1cc2c(NC3CCCC3)nnc(-c3ccncc3)c2cc1Cl,Inhibition of human KV channel at 10 uM relative to control,B,Homo sapiens,,,,Inhibition,-18.0,%,=,,,BAO_0000201,CHEMBL2362996,Voltage-gated potassium channel,PROTEIN FAMILY,Homo sapiens,O43525 | Potassium voltage-gated channel subfamily KQT member 3; O43526 | Potassium voltage-gated channel subfamily KQT member 2; O95259 | Voltage-gated delayed rectifier potassium channel KCNH1; P16389 | Potassium voltage-gated channel subfamily A member 2; P17658 | Potassium voltage-gated channel subfamily A member 6; P22001 | Potassium voltage-gated channel subfamily A member 3; P22459 | Potassium voltage-gated channel subfamily A member 4; P22460 | Potassium voltage-gated channel subfamily A member 5; P48547 | Voltage-gated potassium channel KCNC1; P51787 | Potassium voltage-gated channel subfamily KQT member 1; P56696 | Potassium voltage-gated channel subfamily KQT member 4; Q03721 | Voltage-gated potassium channel KCNC4; Q09470 | Potassium voltage-gated channel subfamily A member 1; Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2; Q14003 | Voltage-gated potassium channel KCNC3; Q14721 | Potassium voltage-gated channel subfamily B member 1; Q16322 | Potassium voltage-gated channel subfamily A member 10; Q6PIU1 | Potassium voltage-gated channel subfamily V member 1; Q8NCM2 | Voltage-gated delayed rectifier potassium channel KCNH5; Q8TAE7 | Voltage-gated potassium channel regulatory subunit KCNG3; Q8TDN1 | Voltage-gated potassium channel regulatory subunit KCNG4; Q8TDN2 | Potassium voltage-gated channel subfamily V member 2; Q92953 | Potassium voltage-gated channel subfamily B member 2; Q96KK3 | Delayed-rectifier potassium channel regulatory subunit KCNS1; Q96L42 | Voltage-gated delayed rectifier potassium channel KCNH8; Q96PR1 | Voltage-gated potassium channel KCNC2; Q96RP8 | Potassium voltage-gated channel subfamily A member 7; Q9BQ31 | Delayed-rectifier potassium channel regulatory subunit KCNS3; Q9H252 | Voltage-gated inwardly rectifying potassium channel KCNH6; Q9H3M0 | Voltage-gated potassium channel regulatory subunit KCNF1; Q9NR82 | Potassium voltage-gated channel subfamily KQT member 5; Q9NS40 | Voltage-gated inwardly rectifying potassium channel KCNH7; Q9NSA2 | A-type voltage-gated potassium channel KCND1; Q9NZV8 | A-type voltage-gated potassium channel KCND2; Q9UIX4 | Voltage-gated potassium channel regulatory subunit KCNG1; Q9UJ96 | Voltage-gated potassium channel regulatory subunit KCNG2; Q9UK17 | A-type voltage-gated potassium channel KCND3; Q9ULD8 | Voltage-gated inwardly rectifying potassium channel KCNH3; Q9ULS6 | Delayed-rectifier potassium channel regulatory subunit KCNS2; Q9UQ05 | Voltage-gated delayed rectifier potassium channel KCNH4,BEC1; BEC2; DRK1; EAG1; EAG1 GN; EAG2; ELK1; ELK2; ELK3; ERG; ERG-1; ERG-2; ERG-3; ERG1; ERG2; ERG3; H-ERG; HERG; HGK5; HLK3; HPCN1; HPCN2; HPCN3; KCNA1; KCNA10; KCNA2; KCNA3; KCNA4; KCNA4L; KCNA5; KCNA6; KCNA7; KCNA9; KCNA9 GN; KCNB1; KCNB2; KCNC1; KCNC2; KCNC3; KCNC4; KCND1; KCND2; KCND3; KCNF1; KCNF2; KCNG1; KCNG2; KCNG3; KCNG4; KCNH1; KCNH2; KCNH3; KCNH4; KCNH5; KCNH6; KCNH7; KCNH8; KCNQ1; KCNQ2; KCNQ3; KCNQ4; KCNQ5; KCNS1; KCNS2; KCNS3; KCNV1; KCNV2; KIAA1044; KIAA1144; KIAA1282; KSHIIIC; KSHIIID; KVLQT1; NGK1; NGK2; Synonyms=C1orf30; Synonyms=EAG; Synonyms=EAG2; Synonyms=ERG; Synonyms=KCNA8; Synonyms=KCNF2,CHEMBL5649167,Nat Chem Biol,2017,The SUV4-20 inhibitor A-196 verifies a role for epigenetics in genomic integrity.,10.1038/nchembio.2282,28114273.0,72,Chemical Probe data from Scientific Literature,,,-18.0,,%,=,percent_inhibition,,,,=,uncensored_or_approx,,,True,not_computed_no_curve_data,False,True,regex_fallback_no_rdkit,6,-18.0,,,,,,1,1
