molecule_chembl_id,assay_chembl_id,activity_id,canonical_smiles,assay_description,assay_type,assay_organism,assay_cell_type,assay_tissue,cell_chembl_id,standard_type,standard_value,standard_units,standard_relation,activity_comment,pchembl_value,bao_endpoint,target_chembl_id,target_pref_name,target_type,target_organism,target_components,target_gene_symbols,document_chembl_id,document_journal,document_year,document_title,document_doi,document_pubmed_id,source_id,source_description,source_release,source_url,standard_value_num,pchembl_value_num,standard_units_norm,relation_preserved,endpoint_class,standard_value_nM,standard_value_M,p_activity_bound,p_activity_relation,censoring_type,p_ic50_ki,p_ic50_ki_relation,is_percent_inhibition,test_concentration_M,test_concentration_unit,test_concentration_raw_value,test_concentration_method,test_concentration_source,percent_inhibition_value,pseudo_ic50_M_n1,pseudo_pic50_n1,hill_assumed,p_ic50_bound_value,p_ic50_bound_relation,pseudo_ic50_method,p_ic50_bound_method,p_ic50_modeling,p_ic50_modeling_relation,p_ic50_modeling_method,smiles_missing,smiles_is_valid,smiles_validation_method,priority_has_modeled_pic50,priority_score,standard_value_num_median,standard_value_nM_median,standard_value_M_median,p_activity_bound_median,p_ic50_ki_median,pchembl_value_num_median,test_concentration_M_median,test_concentration_raw_value_median,percent_inhibition_value_median,pseudo_ic50_M_n1_median,pseudo_pic50_n1_median,p_ic50_bound_value_median,p_ic50_modeling_median,hill_assumed_median,n_selected_measurements,n_total_measurements_in_group
CHEMBL4518483,CHEMBL5344086,25541956,N#Cc1ccc(COc2cccc(C3CCN(Cc4nc5ccc(C(=O)O)cc5n4C[C@@H]4CCO4)CC3)n2)c(F)c1,Inhibition of hERG,B,Homo sapiens,,,,IC50,2600.0,nM,=,,5.58,BAO_0000190,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL5338823,J Med Chem,2023,"Discovery of Novel 5,6-Dihydro-1,2,4-triazine Derivatives as Efficacious Glucagon-Like Peptide-1 Receptor Agonists.",10.1021/acs.jmedchem.3c00320,37286364.0,1,Scientific Literature,,,2600.0,5.58,nm,=,ic50_ki,2600.0,2.6e-06,5.585026652029182,=,uncensored_or_approx,5.585026652029182,=,False,,,,,,,,,,,,,,5.585026652029182,=,measured_ic50_or_ki,False,True,regex_fallback_no_rdkit,1,16,2600.0,2600.0,2.6e-06,5.585026652029182,5.585026652029182,5.58,,,,,,,5.585026652029182,,1,1
CHEMBL4521971,CHEMBL5650291,26216229,Clc1cc2c(NC3CCCC3)nnc(-c3ccncc3)c2cc1Cl,Inhibition of human KV channel at 10 uM relative to control,B,Homo sapiens,,,,Inhibition,-18.0,%,=,,,BAO_0000201,CHEMBL2362996,Voltage-gated potassium channel,PROTEIN FAMILY,Homo sapiens,O43525 | Potassium voltage-gated channel subfamily KQT member 3; O43526 | Potassium voltage-gated channel subfamily KQT member 2; O95259 | Voltage-gated delayed rectifier potassium channel KCNH1; P16389 | Potassium voltage-gated channel subfamily A member 2; P17658 | Potassium voltage-gated channel subfamily A member 6; P22001 | Potassium voltage-gated channel subfamily A member 3; P22459 | Potassium voltage-gated channel subfamily A member 4; P22460 | Potassium voltage-gated channel subfamily A member 5; P48547 | Voltage-gated potassium channel KCNC1; P51787 | Potassium voltage-gated channel subfamily KQT member 1; P56696 | Potassium voltage-gated channel subfamily KQT member 4; Q03721 | Voltage-gated potassium channel KCNC4; Q09470 | Potassium voltage-gated channel subfamily A member 1; Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2; Q14003 | Voltage-gated potassium channel KCNC3; Q14721 | Potassium voltage-gated channel subfamily B member 1; Q16322 | Potassium voltage-gated channel subfamily A member 10; Q6PIU1 | Potassium voltage-gated channel subfamily V member 1; Q8NCM2 | Voltage-gated delayed rectifier potassium channel KCNH5; Q8TAE7 | Voltage-gated potassium channel regulatory subunit KCNG3; Q8TDN1 | Voltage-gated potassium channel regulatory subunit KCNG4; Q8TDN2 | Potassium voltage-gated channel subfamily V member 2; Q92953 | Potassium voltage-gated channel subfamily B member 2; Q96KK3 | Delayed-rectifier potassium channel regulatory subunit KCNS1; Q96L42 | Voltage-gated delayed rectifier potassium channel KCNH8; Q96PR1 | Voltage-gated potassium channel KCNC2; Q96RP8 | Potassium voltage-gated channel subfamily A member 7; Q9BQ31 | Delayed-rectifier potassium channel regulatory subunit KCNS3; Q9H252 | Voltage-gated inwardly rectifying potassium channel KCNH6; Q9H3M0 | Voltage-gated potassium channel regulatory subunit KCNF1; Q9NR82 | Potassium voltage-gated channel subfamily KQT member 5; Q9NS40 | Voltage-gated inwardly rectifying potassium channel KCNH7; Q9NSA2 | A-type voltage-gated potassium channel KCND1; Q9NZV8 | A-type voltage-gated potassium channel KCND2; Q9UIX4 | Voltage-gated potassium channel regulatory subunit KCNG1; Q9UJ96 | Voltage-gated potassium channel regulatory subunit KCNG2; Q9UK17 | A-type voltage-gated potassium channel KCND3; Q9ULD8 | Voltage-gated inwardly rectifying potassium channel KCNH3; Q9ULS6 | Delayed-rectifier potassium channel regulatory subunit KCNS2; Q9UQ05 | Voltage-gated delayed rectifier potassium channel KCNH4,BEC1; BEC2; DRK1; EAG1; EAG1 GN; EAG2; ELK1; ELK2; ELK3; ERG; ERG-1; ERG-2; ERG-3; ERG1; ERG2; ERG3; H-ERG; HERG; HGK5; HLK3; HPCN1; HPCN2; HPCN3; KCNA1; KCNA10; KCNA2; KCNA3; KCNA4; KCNA4L; KCNA5; KCNA6; KCNA7; KCNA9; KCNA9 GN; KCNB1; KCNB2; KCNC1; KCNC2; KCNC3; KCNC4; KCND1; KCND2; KCND3; KCNF1; KCNF2; KCNG1; KCNG2; KCNG3; KCNG4; KCNH1; KCNH2; KCNH3; KCNH4; KCNH5; KCNH6; KCNH7; KCNH8; KCNQ1; KCNQ2; KCNQ3; KCNQ4; KCNQ5; KCNS1; KCNS2; KCNS3; KCNV1; KCNV2; KIAA1044; KIAA1144; KIAA1282; KSHIIIC; KSHIIID; KVLQT1; NGK1; NGK2; Synonyms=C1orf30; Synonyms=EAG; Synonyms=EAG2; Synonyms=ERG; Synonyms=KCNA8; Synonyms=KCNF2,CHEMBL5649167,Nat Chem Biol,2017,The SUV4-20 inhibitor A-196 verifies a role for epigenetics in genomic integrity.,10.1038/nchembio.2282,28114273.0,72,Chemical Probe data from Scientific Literature,,,-18.0,,%,=,percent_inhibition,,,,=,uncensored_or_approx,,,True,9.999999999999999e-06,um,10.0,parsed_molar_text,assay_description,-18.0,,,,5.0,<,not_computed_missing_concentration_or_percent,single_point_bound_from_test_concentration,5.0,<,bound_from_percent_single_point,False,True,regex_fallback_no_rdkit,1,7,-18.0,,,,,,9.999999999999999e-06,10.0,-18.0,,,5.0,5.0,,1,1
CHEMBL453,CHEMBL5291828,25117106,Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,"Compound was evaluated for inhibition of human KCNH2 in an in vitro assay with cellular components measured by membrane filtration, radioactivity method",F,,,,,AC50,30000.0,nM,>,"Summarised AC50 (mean value for measurements with a relation sign ""=""; largest value for measurements with relation sign "">"")",,BAO_0000186,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL5291721,Nat Commun,2023,A preclinical secondary pharmacology resource illuminates target-adverse drug reaction associations of marketed drugs.,10.1038/s41467-023-40064-9,37468498.0,1,Scientific Literature,,,30000.0,,nm,>,other_concentration,30000.0,3e-05,4.522878745280337,<,right_censored_lower_bound,,,False,,,,,,,,,,,,,,,,,False,True,regex_fallback_no_rdkit,0,1,30000.0,30000.0,3e-05,4.522878745280337,,,,,,,,,,,1,1
CHEMBL4571877,CHEMBL5232746,24999726,CC(C)(O)Cn1nc(-c2ccc3cc(OC4CC4)ccc3c2)c2c(N)ncnc21,Inhibition of hERG,T,Homo sapiens,,,,IC50,10000.0,nM,>,,,BAO_0000190,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL5230160,J Med Chem,2021,"Chemotherapeutics for <i>Toxoplasma gondii</i>: Molecular Biotargets, Binding Modes, and Structure-Activity Relationship Investigations.",10.1021/acs.jmedchem.1c01569,34894691.0,1,Scientific Literature,,,10000.0,,nm,>,ic50_ki,10000.0,1e-05,5.0,<,right_censored_lower_bound,5.0,<,False,,,,,,,,,,,,,,5.0,<,measured_ic50_or_ki,False,True,regex_fallback_no_rdkit,1,14,10000.0,10000.0,1e-05,5.0,5.0,,,,,,,,5.0,,1,1
CHEMBL45816,CHEMBL1646507,5126736,COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C,Inhibition of human hERG,B,Homo sapiens,,,,IC50,1400.0,nM,=,,5.85,BAO_0000190,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1641559,Bioorg Med Chem Lett,2011,"Facile synthesis and biological evaluation of 3,3-diphenylpropanoyl piperazines as T-type calcium channel blockers.",10.1016/j.bmcl.2010.11.033,21126876.0,1,Scientific Literature,,,1400.0,5.85,nm,=,ic50_ki,1400.0,1.4000000000000001e-06,5.853871964321762,=,uncensored_or_approx,5.853871964321762,=,False,,,,,,,,,,,,,,5.853871964321762,=,measured_ic50_or_ki,False,True,regex_fallback_no_rdkit,1,16,1400.0,1400.0,1.4000000000000001e-06,5.853871964321762,5.853871964321762,5.85,,,,,,,5.853871964321762,,1,1
CHEMBL45816,CHEMBL3430642,15257963,COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C,Inhibition of hERG K channel,F,,,,,IC50,1800.0,nM,=,,5.75,BAO_0000190,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL3430321,Cardiovasc Res,2011,Simulation of multiple ion channel block provides improved early prediction of compounds' clinical torsadogenic risk.,10.1093/cvr/cvr044,21300721.0,1,Scientific Literature,,,1800.0,5.75,nm,=,ic50_ki,1800.0,1.8000000000000001e-06,5.7447274948966935,=,uncensored_or_approx,5.7447274948966935,=,False,,,,,,,,,,,,,,5.7447274948966935,=,measured_ic50_or_ki,False,True,regex_fallback_no_rdkit,1,12,1800.0,1800.0,1.8000000000000001e-06,5.7447274948966935,5.7447274948966935,5.75,,,,,,,5.7447274948966935,,1,1
CHEMBL45816,CHEMBL656375,314576,COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C,K+ channel blocking activity in COS-7 African green monkey kidney derived cells expressing HERG Kv11.1,F,,COS-7,,CHEMBL3307648,IC50,1430.0,nM,=,,5.84,BAO_0000190,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1135758,J Med Chem,2002,Toward a pharmacophore for drugs inducing the long QT syndrome: insights from a CoMFA study of HERG K(+) channel blockers.,10.1021/jm0208875,12190308.0,1,Scientific Literature,,,1430.0,5.84,nm,=,ic50_ki,1430.0,1.43e-06,5.844663962534939,=,uncensored_or_approx,5.844663962534939,=,False,,,,,,,,,,,,,,5.844663962534939,=,measured_ic50_or_ki,False,True,regex_fallback_no_rdkit,1,12,1430.0,1430.0,1.43e-06,5.844663962534939,5.844663962534939,5.84,,,,,,,5.844663962534939,,1,1
CHEMBL45816,CHEMBL766814,1037290,COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C,Inhibition of human Potassium channel HERG expressed in mammalian cells,B,Homo sapiens,,,,IC50,1445.44,nM,=,,5.84,BAO_0000190,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1136167,Bioorg Med Chem Lett,2003,Prediction of hERG potassium channel affinity by traditional and hologram qSAR methods.,10.1016/s0960-894x(03)00492-x,12873512.0,1,Scientific Literature,,,1445.44,5.84,nm,=,ic50_ki,1445.44,1.4454400000000002e-06,5.8399999311187,=,uncensored_or_approx,5.8399999311187,=,False,,,,,,,,,,,,,,5.8399999311187,=,measured_ic50_or_ki,False,True,regex_fallback_no_rdkit,1,16,1445.44,1445.44,1.4454400000000002e-06,5.8399999311187,5.8399999311187,5.84,,,,,,,5.8399999311187,,1,1
CHEMBL45816,CHEMBL827807,1449635,COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C,Inhibitory concentration against IKr potassium channel,B,,,,,IC50,1400.0,nM,=,,5.85,BAO_0000190,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1137856,Bioorg Med Chem Lett,2004,The pharmacophore hypotheses of I(Kr) potassium channel blockers: novel class III antiarrhythmic agents.,10.1016/j.bmcl.2004.06.070,15324906.0,1,Scientific Literature,,,1400.0,5.85,nm,=,ic50_ki,1400.0,1.4000000000000001e-06,5.853871964321762,=,uncensored_or_approx,5.853871964321762,=,False,,,,,,,,,,,,,,5.853871964321762,=,measured_ic50_or_ki,False,True,regex_fallback_no_rdkit,1,12,1400.0,1400.0,1.4000000000000001e-06,5.853871964321762,5.853871964321762,5.85,,,,,,,5.853871964321762,,1,1
CHEMBL45816,CHEMBL829152,1523686,COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C,Inhibitory concentration against potassium channel HERG,B,,,,,IC50,1445.44,nM,=,,5.84,BAO_0000190,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1139598,Bioorg Med Chem Lett,2005,A discriminant model constructed by the support vector machine method for HERG potassium channel inhibitors.,10.1016/j.bmcl.2005.03.080,15911273.0,1,Scientific Literature,,,1445.44,5.84,nm,=,ic50_ki,1445.44,1.4454400000000002e-06,5.8399999311187,=,uncensored_or_approx,5.8399999311187,=,False,,,,,,,,,,,,,,5.8399999311187,=,measured_ic50_or_ki,False,True,regex_fallback_no_rdkit,1,12,1445.44,1445.44,1.4454400000000002e-06,5.8399999311187,5.8399999311187,5.84,,,,,,,5.8399999311187,,1,1
CHEMBL45816,CHEMBL832277,1427124,COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C,Inhibition of human voltage-gated potassium channel subunit Kv11.1 (ERG K+ channel) in open state,F,Homo sapiens,,,,IC50,1445.44,nM,=,,5.84,BAO_0000190,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1142050,Bioorg Med Chem Lett,2005,A two-state homology model of the hERG K+ channel: application to ligand binding.,10.1016/j.bmcl.2005.01.008,15745831.0,1,Scientific Literature,,,1445.44,5.84,nm,=,ic50_ki,1445.44,1.4454400000000002e-06,5.8399999311187,=,uncensored_or_approx,5.8399999311187,=,False,,,,,,,,,,,,,,5.8399999311187,=,measured_ic50_or_ki,False,True,regex_fallback_no_rdkit,1,16,1445.44,1445.44,1.4454400000000002e-06,5.8399999311187,5.8399999311187,5.84,,,,,,,5.8399999311187,,1,1
CHEMBL45816,CHEMBL889313,1901346,COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C,Ratio of Ki for hERG by SPA to Ki for hERG by fluorescence polarization assay in HEK293 cells,B,Homo sapiens,HEK293,,CHEMBL3307715,Ratio Ki,1.85,,=,,,BAO_0000179,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1145378,J Med Chem,2007,Fluorescently labeled analogues of dofetilide as high-affinity fluorescence polarization ligands for the human ether-a-go-go-related gene (hERG) channel.,10.1021/jm0700565,17536794.0,1,Scientific Literature,,,1.85,,,=,other_nonstandard,,,,=,uncensored_or_approx,,,False,,,,,,,,,,,,,,,,,False,True,regex_fallback_no_rdkit,0,6,1.85,,,,,,,,,,,,,,1,1
CHEMBL45816,CHEMBL889314,1901340,COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C,Binding affinity at hERG expressed in HEK293 cells by fluorescence polarization assay,B,Homo sapiens,HEK293,,CHEMBL3307715,Ki,190.0,nM,=,,6.72,BAO_0000192,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1145378,J Med Chem,2007,Fluorescently labeled analogues of dofetilide as high-affinity fluorescence polarization ligands for the human ether-a-go-go-related gene (hERG) channel.,10.1021/jm0700565,17536794.0,1,Scientific Literature,,,190.0,6.72,nm,=,ic50_ki,190.0,1.9e-07,6.721246399047171,=,uncensored_or_approx,6.721246399047171,=,False,,,,,,,,,,,,,,6.721246399047171,=,measured_ic50_or_ki,False,True,regex_fallback_no_rdkit,1,16,190.0,190.0,1.9e-07,6.721246399047171,6.721246399047171,6.72,,,,,,,6.721246399047171,,1,1
CHEMBL45816,CHEMBL889315,1901320,COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C,Displacement of [3H]dofetilide from hERG expressed in HEK293 cells by SPA,B,Homo sapiens,HEK293,,CHEMBL3307715,Ki,353.0,nM,=,,6.45,BAO_0000192,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1145378,J Med Chem,2007,Fluorescently labeled analogues of dofetilide as high-affinity fluorescence polarization ligands for the human ether-a-go-go-related gene (hERG) channel.,10.1021/jm0700565,17536794.0,1,Scientific Literature,,,353.0,6.45,nm,=,ic50_ki,353.0,3.53e-07,6.452225294612178,=,uncensored_or_approx,6.452225294612178,=,False,,,,,,,,,,,,,,6.452225294612178,=,measured_ic50_or_ki,False,True,regex_fallback_no_rdkit,1,16,353.0,353.0,3.53e-07,6.452225294612178,6.452225294612178,6.45,,,,,,,6.452225294612178,,1,1
CHEMBL4586794,CHEMBL4880229,23318366,Cn1cncc1[C@](O)(COc1ccc(C#N)cc1-c1ccc(OC(F)(F)F)cc1)c1ccc(C#N)cc1,K+ channel (Volt-dependent) Ligand binding assay,B,,,,,Inhibition,10.0,%,<,Not Active,,BAO_0000201,CHEMBL2362996,Voltage-gated potassium channel,PROTEIN FAMILY,Homo sapiens,O43525 | Potassium voltage-gated channel subfamily KQT member 3; O43526 | Potassium voltage-gated channel subfamily KQT member 2; O95259 | Voltage-gated delayed rectifier potassium channel KCNH1; P16389 | Potassium voltage-gated channel subfamily A member 2; P17658 | Potassium voltage-gated channel subfamily A member 6; P22001 | Potassium voltage-gated channel subfamily A member 3; P22459 | Potassium voltage-gated channel subfamily A member 4; P22460 | Potassium voltage-gated channel subfamily A member 5; P48547 | Voltage-gated potassium channel KCNC1; P51787 | Potassium voltage-gated channel subfamily KQT member 1; P56696 | Potassium voltage-gated channel subfamily KQT member 4; Q03721 | Voltage-gated potassium channel KCNC4; Q09470 | Potassium voltage-gated channel subfamily A member 1; Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2; Q14003 | Voltage-gated potassium channel KCNC3; Q14721 | Potassium voltage-gated channel subfamily B member 1; Q16322 | Potassium voltage-gated channel subfamily A member 10; Q6PIU1 | Potassium voltage-gated channel subfamily V member 1; Q8NCM2 | Voltage-gated delayed rectifier potassium channel KCNH5; Q8TAE7 | Voltage-gated potassium channel regulatory subunit KCNG3; Q8TDN1 | Voltage-gated potassium channel regulatory subunit KCNG4; Q8TDN2 | Potassium voltage-gated channel subfamily V member 2; Q92953 | Potassium voltage-gated channel subfamily B member 2; Q96KK3 | Delayed-rectifier potassium channel regulatory subunit KCNS1; Q96L42 | Voltage-gated delayed rectifier potassium channel KCNH8; Q96PR1 | Voltage-gated potassium channel KCNC2; Q96RP8 | Potassium voltage-gated channel subfamily A member 7; Q9BQ31 | Delayed-rectifier potassium channel regulatory subunit KCNS3; Q9H252 | Voltage-gated inwardly rectifying potassium channel KCNH6; Q9H3M0 | Voltage-gated potassium channel regulatory subunit KCNF1; Q9NR82 | Potassium voltage-gated channel subfamily KQT member 5; Q9NS40 | Voltage-gated inwardly rectifying potassium channel KCNH7; Q9NSA2 | A-type voltage-gated potassium channel KCND1; Q9NZV8 | A-type voltage-gated potassium channel KCND2; Q9UIX4 | Voltage-gated potassium channel regulatory subunit KCNG1; Q9UJ96 | Voltage-gated potassium channel regulatory subunit KCNG2; Q9UK17 | A-type voltage-gated potassium channel KCND3; Q9ULD8 | Voltage-gated inwardly rectifying potassium channel KCNH3; Q9ULS6 | Delayed-rectifier potassium channel regulatory subunit KCNS2; Q9UQ05 | Voltage-gated delayed rectifier potassium channel KCNH4,BEC1; BEC2; DRK1; EAG1; EAG1 GN; EAG2; ELK1; ELK2; ELK3; ERG; ERG-1; ERG-2; ERG-3; ERG1; ERG2; ERG3; H-ERG; HERG; HGK5; HLK3; HPCN1; HPCN2; HPCN3; KCNA1; KCNA10; KCNA2; KCNA3; KCNA4; KCNA4L; KCNA5; KCNA6; KCNA7; KCNA9; KCNA9 GN; KCNB1; KCNB2; KCNC1; KCNC2; KCNC3; KCNC4; KCND1; KCND2; KCND3; KCNF1; KCNF2; KCNG1; KCNG2; KCNG3; KCNG4; KCNH1; KCNH2; KCNH3; KCNH4; KCNH5; KCNH6; KCNH7; KCNH8; KCNQ1; KCNQ2; KCNQ3; KCNQ4; KCNQ5; KCNS1; KCNS2; KCNS3; KCNV1; KCNV2; KIAA1044; KIAA1144; KIAA1282; KSHIIIC; KSHIIID; KVLQT1; NGK1; NGK2; Synonyms=C1orf30; Synonyms=EAG; Synonyms=EAG2; Synonyms=ERG; Synonyms=KCNA8; Synonyms=KCNF2,CHEMBL4507257,,2021,Data for DCP probe ABT-100,10.6019/CHEMBL4507257,,54,SGC Frankfurt - Donated Chemical Probes,,https://www.sgc-ffm.uni-frankfurt.de/#!donateview,10.0,,%,<,percent_inhibition,,,,>,left_censored_upper_bound,,,True,,,,,,10.0,,,,,,not_computed_missing_concentration_or_percent,no_bound_missing_concentration_or_percent,,,,False,True,regex_fallback_no_rdkit,0,0,10.0,,,,,,,,10.0,,,,,,1,1
CHEMBL4594371,CHEMBL5291828,25117189,CCO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(Sc3nc(-c4cc[n+](C)cc4)cs3)CS[C@H]12)c1nsc(N)n1,"Compound was evaluated for inhibition of human KCNH2 in an in vitro assay with cellular components measured by membrane filtration, radioactivity method",F,,,,,AC50,25999.8,nM,=,"Summarised AC50 (mean value for measurements with a relation sign ""=""; largest value for measurements with relation sign "">"")",4.58,BAO_0000186,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL5291721,Nat Commun,2023,A preclinical secondary pharmacology resource illuminates target-adverse drug reaction associations of marketed drugs.,10.1038/s41467-023-40064-9,37468498.0,1,Scientific Literature,,,25999.8,4.58,nm,=,other_concentration,25999.8,2.59998e-05,4.585029992768815,=,uncensored_or_approx,,,False,,,,,,,,,,,,,,,,,False,True,regex_fallback_no_rdkit,0,3,25999.8,25999.8,2.59998e-05,4.585029992768815,,4.58,,,,,,,,,1,1
CHEMBL46,CHEMBL766814,1059281,Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O,Inhibition of human Potassium channel HERG expressed in mammalian cells,B,Homo sapiens,,,,IC50,812.83,nM,=,,6.09,BAO_0000190,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1136167,Bioorg Med Chem Lett,2003,Prediction of hERG potassium channel affinity by traditional and hologram qSAR methods.,10.1016/s0960-894x(03)00492-x,12873512.0,1,Scientific Literature,,,812.83,6.09,nm,=,ic50_ki,812.83,8.128300000000001e-07,6.090000275786018,=,uncensored_or_approx,6.090000275786018,=,False,,,,,,,,,,,,,,6.090000275786018,=,measured_ic50_or_ki,False,True,regex_fallback_no_rdkit,1,16,812.83,812.83,8.128300000000001e-07,6.090000275786018,6.090000275786018,6.09,,,,,,,6.090000275786018,,1,1
CHEMBL46,CHEMBL829152,1523683,Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O,Inhibitory concentration against potassium channel HERG,B,,,,,IC50,812.83,nM,=,,6.09,BAO_0000190,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1139598,Bioorg Med Chem Lett,2005,A discriminant model constructed by the support vector machine method for HERG potassium channel inhibitors.,10.1016/j.bmcl.2005.03.080,15911273.0,1,Scientific Literature,,,812.83,6.09,nm,=,ic50_ki,812.83,8.128300000000001e-07,6.090000275786018,=,uncensored_or_approx,6.090000275786018,=,False,,,,,,,,,,,,,,6.090000275786018,=,measured_ic50_or_ki,False,True,regex_fallback_no_rdkit,1,12,812.83,812.83,8.128300000000001e-07,6.090000275786018,6.090000275786018,6.09,,,,,,,6.090000275786018,,1,1
